klasik_julian.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.159	0.00183105	-0.0515747	-0.134949	0.101318	
0.16	-0.00152588	-0.0283813	-0.136536	0.101624	
0.161	-0.00274658	-0.00213623	-0.138123	0.101624	
0.162	-0.00305176	0.0280762	-0.139709	0.101624	
0.163	0.00366211	0.0515747	-0.141296	0.101624	
0.164	0.00732422	0.0680542	-0.142883	0.101624	
0.165	-0.000305176	0.0796509	-0.144409	0.101624	
0.166	0.00518799	0.0872803	-0.145996	0.101624	
0.167	0.0119019	0.0830078	-0.147522	0.101624	
0.168	0.0219727	0.0762939	-0.149109	0.101624	
0.169	0.0354004	0.0518799	-0.150635	0.101624	
0.17	0.0405884	0.0256348	-0.152161	0.101624	
0.171	0.0292969	0.000915527	-0.153625	0.101624	
0.172	0.0109863	-0.0308228	-0.155029	0.101624	
0.173	0.00915527	-0.0518799	-0.156494	0.101624	
0.174	0.00244141	-0.0683594	-0.157898	0.101929	
0.175	0.000305176	-0.0765991	-0.159241	0.101929	
0.176	0.00701904	-0.0823975	-0.160645	0.101929	
0.177	0.000610352	-0.0784302	-0.162048	0.101929	
0.178	0.00610352	-0.0689697	-0.163452	0.101929	
0.179	0.00427246	-0.0442505	-0.164856	0.101929	
0.18	-0.00427246	-0.0210571	-0.16626	0.101929	
0.181	-0.020752	0.00305176	-0.167664	0.101929	
0.182	-0.0262451	0.0302124	-0.169067	0.101929	
0.183	-0.0161743	0.0534058	-0.17041	0.101929	
0.184	-0.0143433	0.0714111	-0.171814	0.102234	
0.185	-0.0247192	0.083313	-0.173218	0.102234	
0.186	-0.0244141	0.0872803	-0.174622	0.102234	
0.187	-0.0167847	0.083313	-0.176025	0.102234	
0.188	-0.0152588	0.0735474	-0.177429	0.102234	
0.189	-0.0088501	0.0500488	-0.178894	0.102234	
0.19	-0.000305176	0.0292969	-0.180359	0.102234	
0.191	0.00488281	0.00335693	-0.181763	0.102234	
0.192	0.00427246	-0.0244141	-0.183228	0.102234	
0.193	0.000915527	-0.0476074	-0.184631	0.102539	
0.194	0.000305176	-0.0683594	-0.186035	0.102539	
0.195	0.00213623	-0.0784302	-0.187378	0.102539	
0.196	-0.000915527	-0.0857544	-0.188782	0.102539	
0.197	0.00305176	-0.083313	-0.190125	0.102539	
0.198	-0.00183105	-0.072937	-0.191467	0.102844	
0.199	0.000915527	-0.0479126	-0.19281	0.102844	
0.2	0.00671387	-0.0238037	-0.194153	0.102844	
0.201	0.00488281	0.00305176	-0.195435	0.102844	
0.202	0.00762939	0.0335693	-0.196716	0.102844	
0.203	0.00671387	0.0546265	-0.197937	0.103149	
0.204	0.0131226	0.0720215	-0.199158	0.103149	
0.205	0.0149536	0.0823975	-0.200317	0.103149	
0.206	0.0109863	0.0878906	-0.201477	0.103149	
0.207	0.0125122	0.0860596	-0.202637	0.103149	
0.208	0.0158691	0.0735474	-0.203796	0.103149	
0.209	0.00610352	0.0491333	-0.204956	0.103455	
0.21	0.00671387	0.0247192	-0.206116	0.103455	
0.211	0.0088501	-0.00213623	-0.207275	0.103455	
0.212	0.00396729	-0.0302124	-0.208435	0.103455	
0.213	0.00946045	-0.0518799	-0.209534	0.103455	
0.214	0.0128174	-0.0683594	-0.210693	0.103455	
0.215	0.0106812	-0.0790405	-0.211853	0.10376	
0.216	0.00915527	-0.0827026	-0.213013	0.10376	
0.217	0.00946045	-0.0793457	-0.214233	0.10376	
0.218	0.00823975	-0.0692749	-0.215515	0.10376	
0.219	0.00793457	-0.0460815	-0.216736	0.10376	
0.22	0.00793457	-0.0228882	-0.218018	0.10376	
0.221	0.00305176	0.00183105	-0.21936	0.10376	
0.222	0.00244141	0.0317383	-0.220642	0.10376	
0.223	0.00549316	0.0521851	-0.221924	0.10376	
0.224	0.00457764	0.067749	-0.223206	0.10376	
0.225	0.00762939	0.0772095	-0.224487	0.10376	
0.226	0.00946045	0.0827026	-0.22583	0.10376	
0.227	0.00671387	0.0793457	-0.227112	0.10376	
0.228	-0.00457764	0.0674438	-0.228455	0.10376	
0.229	-0.00305176	0.043335	-0.229736	0.10376	
0.23	0.00579834	0.0195312	-0.231018	0.10376	
0.231	0.00427246	-0.00671387	-0.2323	0.10376	
0.232	0.0100708	-0.0354004	-0.233521	0.10376	
0.233	0.0231934	-0.0570679	-0.23468	0.10376	
0.234	0.0210571	-0.0750732	-0.235779	0.10376	
0.235	0.0213623	-0.0848389	-0.236877	0.10376	
0.236	0.0244141	-0.0897217	-0.237976	0.10376	
0.237	0.0274658	-0.0872803	-0.239014	0.10376	
0.238	0.0140381	-0.0765991	-0.240051	0.10376	
0.239	0.0012207	-0.0543213	-0.241028	0.10376	
0.24	0.00366211	-0.0289917	-0.241943	0.10376	
0.241	0.00335693	-0.00152588	-0.242859	0.10376	
0.242	-0.00640869	0.0286865	-0.243713	0.10376	
0.243	-0.0140381	0.0482178	-0.244568	0.10376	
0.244	-0.0119019	0.0634766	-0.245361	0.10376	
0.245	-0.0152588	0.0747681	-0.246155	0.10376	
0.246	-0.00976562	0.0839233	-0.246948	0.10376	
0.247	-0.00488281	0.0820923	-0.247742	0.10376	
0.248	-0.00640869	0.071106	-0.248596	0.10376	
0.249	-0.020752	0.0460815	-0.249451	0.10376	
0.25	-0.0216675	0.0216675	-0.250305	0.10376	
0.251	-0.0256348	-0.00305176	-0.251221	0.10376	
0.252	-0.0320435	-0.0299072	-0.252136	0.10376	
0.253	-0.0286865	-0.0540161	-0.253052	0.10376	
0.254	-0.0250244	-0.0717163	-0.253967	0.10376	
0.255	-0.020752	-0.0823975	-0.254944	0.10376	
0.256	-0.0109863	-0.0891113	-0.255981	0.10376	
0.257	-0.0100708	-0.0839233	-0.256958	0.10376	
0.258	-0.012207	-0.0717163	-0.258057	0.10376	
0.259	-0.00915527	-0.0460815	-0.259094	0.10376	
0.26	-0.0143433	-0.0219727	-0.260193	0.10376	
0.261	-0.010376	0.00152588	-0.261292	0.10376	
0.262	0.00335693	0.0296021	-0.26239	0.10376	
0.263	0.00549316	0.0521851	-0.263489	0.10376	
0.264	0.00946045	0.0686646	-0.264587	0.10376	
0.265	0.0125122	0.0765991	-0.265686	0.10376	
0.266	0.0128174	0.0817871	-0.266846	0.10376	
0.267	0.00854492	0.0769043	-0.267944	0.10376	
0.268	0.0137329	0.0665283	-0.269104	0.10376	
0.269	0.0253296	0.0439453	-0.270264	0.10376	
0.27	0.0244141	0.0198364	-0.271362	0.10376	
0.271	0.00793457	-0.00732422	-0.272461	0.10376	
0.272	0.00366211	-0.038147	-0.273499	0.104065	
0.273	-0.00366211	-0.0558472	-0.274536	0.104065	
0.274	-0.00701904	-0.071106	-0.275574	0.104065	
0.275	-0.00854492	-0.0820923	-0.276611	0.104065	
0.276	-0.0119019	-0.0866699	-0.277649	0.104065	
0.277	-0.015564	-0.0823975	-0.278687	0.104065	
0.278	-0.0152588	-0.0698853	-0.279724	0.104065	
0.279	-0.0100708	-0.045166	-0.280823	0.104065	
0.28	-0.00488281	-0.0238037	-0.28186	0.10437	
0.281	-0.000915527	0.00396729	-0.282898	0.10437	
0.282	-0.00396729	0.0344849	-0.283936	0.10437	
0.283	0.00579834	0.055542	-0.284973	0.10437	
0.284	-0.000915527	0.072937	-0.28595	0.10437	
0.285	-0.0134277	0.0820923	-0.286987	0.10437	
0.286	-0.0186157	0.085144	-0.288086	0.10437	
0.287	-0.0210571	0.0817871	-0.289124	0.10437	
0.288	-0.0280762	0.0723267	-0.290222	0.10437	
0.289	-0.0247192	0.0476074	-0.291321	0.10437	
0.29	-0.0189209	0.022583	-0.292419	0.10437	
0.291	-0.00549316	-0.00396729	-0.293518	0.10437	
0.292	0.00396729	-0.0344849	-0.294617	0.10437	
0.293	0.00823975	-0.0588989	-0.295654	0.104675	
0.294	0.00183105	-0.0741577	-0.296692	0.104675	
0.295	-0.00427246	-0.085144	-0.297729	0.104675	
0.296	-0.000915527	-0.0891113	-0.298767	0.104675	
0.297	-0.00244141	-0.0854492	-0.299805	0.104675	
0.298	0.00152588	-0.0753784	-0.300842	0.104675	
0.299	0.00366211	-0.0491333	-0.301941	0.104675	
0.3	0.00579834	-0.0271606	-0.302979	0.104675	
0.301	0.00762939	0.000610352	-0.303955	0.10498	
0.302	0.00549316	0.0320435	-0.304932	0.10498	
0.303	0.00335693	0.0527954	-0.305908	0.10498	
0.304	0.00274658	0.0701904	-0.306763	0.10498	
0.305	-0.00305176	0.0830078	-0.307678	0.10498	
0.306	-0.0170898	0.0888062	-0.308533	0.10498	
0.307	-0.0180054	0.0860596	-0.309387	0.10498	
0.308	-0.0125122	0.0714111	-0.310242	0.10498	
0.309	-0.0152588	0.0439453	-0.311035	0.10498	
0.31	-0.00640869	0.0177002	-0.311829	0.10498	
0.311	0.00183105	-0.0100708	-0.312561	0.10498	
0.312	-0.00152588	-0.0375366	-0.313293	0.10498	
0.313	-0.00244141	-0.0582886	-0.314026	0.10498	
0.314	0.00244141	-0.0738525	-0.314697	0.10498	
0.315	0.00976562	-0.0842285	-0.31543	0.10498	
0.316	0.0125122	-0.088501	-0.316162	0.104675	
0.317	0.00366211	-0.0839233	-0.316833	0.104675	
0.318	-0.0012207	-0.072937	-0.317566	0.104675	
0.319	-0.00457764	-0.0476074	-0.318298	0.104675	
0.32	-0.00244141	-0.0238037	-0.319031	0.104675	
0.321	-0.00732422	0.00366211	-0.319702	0.104675	
0.322	-0.0112915	0.0350952	-0.320435	0.104675	
0.323	-0.00610352	0.0576782	-0.321167	0.104675	
0.324	-0.00305176	0.0732422	-0.321899	0.104675	
0.325	-0.00396729	0.0839233	-0.322632	0.104675	
0.326	-0.00152588	0.0897217	-0.323425	0.104675	
0.327	-0.0119019	0.0881958	-0.324219	0.104675	
0.328	-0.0180054	0.0750732	-0.325012	0.104675	
0.329	-0.0143433	0.0488281	-0.325867	0.104675	
0.33	-0.012207	0.0253296	-0.326721	0.104675	
0.331	-0.0180054	-0.00274658	-0.327576	0.104675	
0.332	-0.015564	-0.0320435	-0.32843	0.104675	
0.333	-0.00701904	-0.0512695	-0.329285	0.104675	
0.334	-0.00915527	-0.0656128	-0.330139	0.104675	
0.335	-0.0100708	-0.0765991	-0.330994	0.104675	
0.336	0.00274658	-0.0811768	-0.331848	0.104675	
0.337	0.0131226	-0.0775146	-0.332703	0.104675	
0.338	0.0204468	-0.065918	-0.333618	0.104675	
0.339	0.0170898	-0.039978	-0.334473	0.104675	
0.34	0.0119019	-0.015564	-0.335327	0.104675	
0.341	0.0140381	0.0112915	-0.336121	0.104675	
0.342	0.00854492	0.0372314	-0.336975	0.104675	
0.343	-0.0012207	0.0561523	-0.337769	0.104675	
0.344	-0.0125122	0.0735474	-0.338501	0.104675	
0.345	-0.00701904	0.0845337	-0.339294	0.104675	
0.346	0.00549316	0.0894165	-0.340088	0.104675	
0.347	-0.00366211	0.0857544	-0.340881	0.104675	
0.348	-0.00213623	0.072937	-0.341675	0.104675	
0.349	-0.000305176	0.0488281	-0.342468	0.104675	
0.35	0.00671387	0.0268555	-0.343262	0.104675	
0.351	0.0115967	-0.000305176	-0.344055	0.104675	
0.352	0.0167847	-0.0296021	-0.344849	0.104675	
0.353	0.0274658	-0.055542	-0.345642	0.104675	
0.354	0.0271606	-0.0732422	-0.346436	0.104675	
0.355	0.00732422	-0.083313	-0.347229	0.104675	
0.356	-0.00213623	-0.0878906	-0.348022	0.104675	
0.357	-0.00793457	-0.0854492	-0.348816	0.104675	
0.358	-0.0234985	-0.0747681	-0.34967	0.10437	
0.359	-0.0317383	-0.0479126	-0.350464	0.10437	
0.36	-0.0369263	-0.0234985	-0.351318	0.10437	
0.361	-0.0338745	0.00335693	-0.352112	0.10437	
0.362	-0.0247192	0.0314331	-0.352966	0.10437	
0.363	-0.0189209	0.0546265	-0.353699	0.10437	
0.364	-0.0250244	0.0692749	-0.354492	0.10437	
0.365	-0.0268555	0.078125	-0.355225	0.10437	
0.366	-0.0268555	0.0830078	-0.355896	0.10437	
0.367	-0.0289917	0.0808716	-0.356628	0.10437	
0.368	-0.0289917	0.0671387	-0.3573	0.10437	
0.369	-0.0167847	0.0396729	-0.357971	0.104065	
0.37	-0.00488281	0.0161743	-0.358582	0.104065	
0.371	0.00427246	-0.0115967	-0.359131	0.104065	
0.372	0.00305176	-0.0402832	-0.359619	0.104065	
0.373	0.00244141	-0.0616455	-0.360107	0.104065	
0.374	0.00335693	-0.0775146	-0.360535	0.104065	
0.375	0.00823975	-0.0875854	-0.360962	0.104065	
0.376	0.0106812	-0.0918579	-0.361328	0.10376	
0.377	0.00335693	-0.0869751	-0.361633	0.10376	
0.378	0.00183105	-0.0759888	-0.361938	0.10376	
0.379	0.00274658	-0.0494385	-0.362244	0.10376	
0.38	-0.000305176	-0.0268555	-0.362488	0.10376	
0.381	0.00396729	-0.0012207	-0.362671	0.10376	
0.382	0.0128174	0.0259399	-0.362854	0.103455	
