live_julian.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.336	-0.00549316	0.0167847	-0.32019	-0.0140381	
0.337	-0.00213623	-0.0112915	-0.320984	-0.0140381	
0.338	0.000610352	-0.0387573	-0.321777	-0.0143433	
0.339	-0.00457764	-0.0579834	-0.322571	-0.0143433	
0.34	-0.00457764	-0.0726318	-0.323364	-0.0143433	
0.341	-0.00152588	-0.0796509	-0.324219	-0.0143433	
0.342	0.00213623	-0.0802612	-0.325073	-0.0143433	
0.343	0.00518799	-0.0741577	-0.325989	-0.0146484	
0.344	0.00640869	-0.0558472	-0.326904	-0.0146484	
0.345	0.0146484	-0.0296021	-0.32782	-0.0146484	
0.346	0.0131226	-0.00610352	-0.328735	-0.0146484	
0.347	0.010376	0.0238037	-0.329712	-0.0146484	
0.348	0.00946045	0.0515747	-0.330627	-0.0149536	
0.349	0.00946045	0.0701904	-0.331604	-0.0149536	
0.35	0.00793457	0.0820923	-0.332581	-0.0149536	
0.351	0.00457764	0.0891113	-0.333496	-0.0149536	
0.352	0.00610352	0.0897217	-0.334473	-0.0149536	
0.353	0.00366211	0.0842285	-0.335449	-0.0149536	
0.354	0.00335693	0.0643921	-0.336426	-0.0149536	
0.355	0.0012207	0.038147	-0.337402	-0.0149536	
0.356	-0.000305176	0.0152588	-0.338379	-0.0149536	
0.357	0.000305176	-0.0131226	-0.339294	-0.0149536	
0.358	-0.00579834	-0.0411987	-0.34021	-0.0149536	
0.359	-0.00946045	-0.0601196	-0.341125	-0.0149536	
0.36	-0.000915527	-0.0735474	-0.342041	-0.0149536	
0.361	0.00213623	-0.0814819	-0.342957	-0.0149536	
0.362	-0.00579834	-0.0836182	-0.343872	-0.0149536	
0.363	-0.00976562	-0.0775146	-0.344788	-0.0149536	
0.364	-0.00610352	-0.0604248	-0.345703	-0.0149536	
