ai.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.209	0.00793457	-0.000305176	0.00372314	-0.0634766	
0.21	0.00946045	0.000305176	0.00292969	-0.0637817	
0.211	0.00946045	-0.000610352	0.00213623	-0.0643921	
0.212	0.0115967	-0.00671387	0.00128174	-0.0646973	
0.213	0.0192261	-0.00793457	0.000427246	-0.0653076	
0.214	0.0216675	-0.00610352	-0.000427246	-0.0656128	
0.215	0.0177002	-0.00274658	-0.00128174	-0.0662231	
0.216	0.00915527	0.000305176	-0.0020752	-0.0665283	
0.217	0.00732422	-0.00183105	-0.00286865	-0.0671387	
0.218	0.00244141	0.000305176	-0.00366211	-0.0674438	
0.219	-0.00274658	-0.00183105	-0.00445557	-0.067749	
0.22	-0.00976562	-0.000915527	-0.00531006	-0.0683594	
0.221	-0.0115967	-0.00244141	-0.00610352	-0.0686646	
0.222	-0.0088501	-0.00427246	-0.00695801	-0.0689697	
0.223	-0.0088501	-0.00366211	-0.0078125	-0.0695801	
0.224	-0.0119019	-0.00305176	-0.00866699	-0.0698853	
0.225	-0.015564	0.00183105	-0.00946045	-0.0701904	
0.226	-0.0119019	0.000915527	-0.0102539	-0.0708008	
0.227	-0.0158691	0	-0.0110474	-0.071106	
0.228	-0.0253296	0	-0.0117798	-0.0714111	
0.229	-0.0305176	-0.00366211	-0.0125732	-0.0717163	
0.23	-0.0320435	0.000305176	-0.0133667	-0.0720215	
0.231	-0.0192261	-0.00152588	-0.0140991	-0.0723267	
0.232	-0.00946045	-0.00274658	-0.0148926	-0.072937	
0.233	-0.00366211	-0.00427246	-0.015686	-0.0732422	
0.234	-0.000305176	-0.00457764	-0.0164185	-0.0735474	
0.235	-0.000610352	-0.000305176	-0.0171509	-0.0738525	
0.236	0.00762939	0.000305176	-0.0178223	-0.0741577	
0.237	0.00823975	0.00183105	-0.0184937	-0.0744629	
0.238	0.0088501	-0.000610352	-0.019165	-0.0747681	
0.239	0.00610352	-0.000915527	-0.0197754	-0.0750732	
0.24	0.00518799	-0.000610352	-0.0203857	-0.0753784	
0.241	0.00854492	-0.00457764	-0.0210571	-0.0756836	
0.242	0.0152588	-0.00671387	-0.0216675	-0.0759888	
0.243	0.0170898	-0.00671387	-0.0222778	-0.0762939	
0.244	0.00946045	-0.000305176	-0.0228882	-0.0765991	
0.245	0.00579834	-0.000610352	-0.0234985	-0.0769043	
0.246	-0.00305176	-0.0012207	-0.0240479	-0.0769043	
0.247	-0.00701904	0	-0.0245361	-0.0772095	
0.248	-0.00854492	-0.00274658	-0.0250854	-0.0775146	
0.249	-0.0088501	-0.00366211	-0.0255737	-0.0778198	
0.25	-0.00396729	-0.00213623	-0.026062	-0.078125	
0.251	0	-0.00183105	-0.0266113	-0.0784302	
0.252	0.0012207	-0.00274658	-0.0270996	-0.0790405	
0.253	0.00488281	-0.000610352	-0.0276489	-0.0793457	
0.254	0.00946045	0.0012207	-0.0281982	-0.0796509	
0.255	-0.00183105	0.00549316	-0.0287476	-0.0799561	
0.256	-0.00396729	0.00915527	-0.0292358	-0.0802612	
0.257	-0.00427246	0.0158691	-0.0297852	-0.0805664	
0.258	-0.00244141	0.0146484	-0.0302734	-0.0808716	
0.259	-0.00518799	0.0125122	-0.0307617	-0.0814819	
0.26	-0.00823975	0.00854492	-0.031311	-0.0817871	
0.261	-0.00305176	-0.000610352	-0.0318604	-0.0820923	
0.262	0.00274658	-0.0119019	-0.0324097	-0.0827026	
0.263	0.00854492	-0.0222778	-0.03302	-0.0830078	
0.264	0.0106812	-0.0180054	-0.0336304	-0.083313	
0.265	0.00518799	-0.0180054	-0.0342407	-0.0839233	
0.266	-0.00305176	-0.0146484	-0.0348511	-0.0842285	
0.267	-0.0149536	-0.0100708	-0.0354614	-0.0848389	
0.268	-0.0186157	-0.0112915	-0.0360718	-0.085144	
0.269	-0.0195312	-0.0112915	-0.0366821	-0.0857544	
0.27	-0.00244141	-0.0131226	-0.0372925	-0.0860596	
0.271	0.0119019	-0.0146484	-0.0379639	-0.0866699	
0.272	0.0112915	-0.0238037	-0.0386963	-0.0869751	
0.273	0.00946045	-0.0283813	-0.0394287	-0.0872803	
0.274	0.00518799	-0.0286865	-0.0401611	-0.0878906	
0.275	0.00518799	-0.0311279	-0.0409546	-0.0881958	
0.276	0.00549316	-0.0302124	-0.041687	-0.0888062	
0.277	0.00854492	-0.0231934	-0.0424194	-0.0891113	
0.278	0.0158691	-0.0244141	-0.0430908	-0.0894165	
0.279	0.0192261	-0.0274658	-0.0438232	-0.0897217	
0.28	0.0283813	-0.0314331	-0.0446167	-0.090332	
0.281	0.0280762	-0.0305176	-0.0453491	-0.0906372	
0.282	0.0231934	-0.0314331	-0.0461426	-0.0909424	
0.283	0.0158691	-0.027771	-0.046936	-0.0912476	
0.284	0.00946045	-0.0283813	-0.0477295	-0.0915527	
0.285	0.00793457	-0.0296021	-0.0485229	-0.0921631	
0.286	0.0128174	-0.0363159	-0.0493164	-0.0924683	
0.287	0.0161743	-0.0387573	-0.0500488	-0.0927734	
0.288	0.0125122	-0.0408936	-0.0507202	-0.0930786	
0.289	0.00823975	-0.0390625	-0.0514526	-0.0933838	
0.29	0.00793457	-0.0396729	-0.052124	-0.0939941	
0.291	0.0125122	-0.0476074	-0.0528564	-0.0942993	
0.292	0.0134277	-0.045166	-0.0535889	-0.0949097	
0.293	0.0204468	-0.0457764	-0.0543823	-0.0952148	
0.294	0.0265503	-0.0439453	-0.0551147	-0.0958252	
0.295	0.0378418	-0.0411987	-0.0558472	-0.0961304	
0.296	0.0463867	-0.0488281	-0.0565796	-0.0967407	
0.297	0.050354	-0.0457764	-0.057251	-0.0973511	
0.298	0.0485229	-0.0445557	-0.0579834	-0.0976562	
0.299	0.0448608	-0.045166	-0.0586548	-0.0982666	
0.3	0.0424194	-0.0457764	-0.0593262	-0.098877	
0.301	0.0369263	-0.039978	-0.0600586	-0.0991821	
0.302	0.0271606	-0.038147	-0.060791	-0.0997925	
0.303	0.0265503	-0.0405884	-0.0615234	-0.100403	
0.304	0.0241089	-0.0393677	-0.0622559	-0.101013	
0.305	0.0167847	-0.0366211	-0.0629883	-0.101318	
0.306	0.0177002	-0.0372314	-0.0637207	-0.101929	
0.307	0.00701904	-0.0326538	-0.0644531	-0.102539	
0.308	-0.00152588	-0.0308228	-0.0651855	-0.102844	
0.309	0.00305176	-0.0311279	-0.0658569	-0.103455	
0.31	0.0088501	-0.0292969	-0.0665894	-0.104065	
0.311	0.0119019	-0.0338745	-0.0673218	-0.10437	
