klasik.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.139	-0.0158691	-0.00396729	-0.205139	-0.00396729	
0.14	-0.015564	-0.00457764	-0.205933	-0.00305176	
0.141	-0.010376	-0.00793457	-0.206726	-0.00244141	
0.142	-0.00671387	-0.00854492	-0.207581	-0.00183105	
0.143	-0.0137329	-0.00640869	-0.208374	-0.000915527	
0.144	-0.010376	-0.00610352	-0.20929	-0.000305176	
0.145	-0.0115967	0	-0.210205	0.000305176	
0.146	-0.00946045	0.00335693	-0.211121	0.0012207	
0.147	-0.010376	0.00183105	-0.212036	0.00183105	
0.148	-0.00915527	0.00305176	-0.212952	0.00244141	
0.149	-0.00366211	-0.00152588	-0.213867	0.00305176	
0.15	-0.00366211	-0.00518799	-0.214783	0.00366211	
0.151	0	-0.00274658	-0.215698	0.00427246	
0.152	0.00762939	-0.0012207	-0.216614	0.00488281	
0.153	0.00549316	-0.00152588	-0.21759	0.00549316	
0.154	-0.00427246	0.00366211	-0.218567	0.00610352	
0.155	-0.0012207	-0.00152588	-0.219543	0.00671387	
0.156	-0.00366211	-0.0012207	-0.22052	0.00732422	
0.157	-0.0012207	-0.00549316	-0.221497	0.00762939	
0.158	-0.00152588	-0.0106812	-0.222473	0.00823975	
0.159	-0.000915527	-0.0106812	-0.22345	0.0088501	
0.16	-0.00579834	-0.0149536	-0.224426	0.00915527	
0.161	-0.00915527	-0.00823975	-0.225403	0.00976562	
0.162	0	-0.00213623	-0.226379	0.0100708	
0.163	0.00671387	0.000915527	-0.227417	0.010376	
0.164	0.0131226	0.0100708	-0.228455	0.0109863	
0.165	0.0167847	0.00183105	-0.229492	0.0112915	
0.166	0.0128174	0.00152588	-0.230591	0.0115967	
0.167	0.00915527	-0.000305176	-0.231628	0.012207	
0.168	0.0100708	-0.00213623	-0.232666	0.0125122	
0.169	0.0204468	-0.012207	-0.233704	0.0128174	
0.17	0.0335693	-0.0134277	-0.23468	0.0131226	
0.171	0.0427246	-0.00671387	-0.235718	0.0134277	
0.172	0.0320435	-0.00396729	-0.236755	0.0137329	
0.173	0.0143433	0.00213623	-0.237854	0.0140381	
0.174	-0.00152588	0.00793457	-0.238953	0.0146484	
0.175	-0.0146484	0.00579834	-0.240051	0.0149536	
0.176	-0.0112915	0.00640869	-0.24115	0.0152588	
0.177	-0.0115967	0.00671387	-0.242249	0.015564	
0.178	-0.0170898	0	-0.243347	0.0158691	
0.179	-0.0250244	-0.00213623	-0.244385	0.0161743	
0.18	-0.0265503	-0.00244141	-0.245361	0.0164795	
0.181	-0.0308228	0.00701904	-0.246399	0.0167847	
0.182	-0.0274658	0.00427246	-0.247375	0.0170898	
0.183	-0.0256348	0.000915527	-0.248413	0.0177002	
0.184	-0.0152588	0.00732422	-0.249451	0.0180054	
0.185	-0.0137329	-0.000610352	-0.250488	0.0183105	
0.186	-0.0247192	-0.000305176	-0.251526	0.0186157	
0.187	-0.0332642	0.0131226	-0.252502	0.0189209	
0.188	-0.0253296	0.00152588	-0.25354	0.0192261	
0.189	-0.0149536	-0.00854492	-0.254517	0.0195312	
0.19	-0.00488281	-0.0106812	-0.255493	0.0201416	
0.191	0.00854492	-0.00457764	-0.256409	0.0204468	
0.192	0.0189209	0.00366211	-0.257385	0.020752	
0.193	0.0247192	0.00671387	-0.258423	0.0210571	
0.194	0.0213623	0	-0.259399	0.0216675	
0.195	0.0201416	-0.00427246	-0.260437	0.0219727	
0.196	0.0256348	-0.00549316	-0.261536	0.0222778	
0.197	0.0213623	0.000305176	-0.262573	0.0228882	
0.198	0.0201416	0.000610352	-0.26355	0.0231934	
0.199	0.0228882	-0.00457764	-0.264587	0.0238037	
0.2	0.0201416	-0.00762939	-0.265564	0.0241089	
0.201	0.0195312	-0.00305176	-0.266602	0.0247192	
0.202	0.0167847	-0.00366211	-0.267578	0.0253296	
0.203	0.0119019	-0.000305176	-0.268555	0.0256348	
0.204	0.00915527	-0.000610352	-0.269592	0.0262451	
0.205	0.00732422	-0.00549316	-0.27063	0.0268555	
0.206	0.00457764	-0.00610352	-0.271667	0.0274658	
0.207	-0.00305176	-0.00762939	-0.272644	0.027771	
0.208	-0.0161743	-0.00946045	-0.273682	0.0283813	
0.209	-0.0241089	-0.0109863	-0.274658	0.0289917	
0.21	-0.032959	-0.00518799	-0.275574	0.0296021	
0.211	-0.0341797	-0.00396729	-0.276489	0.0302124	
0.212	-0.0320435	0.000305176	-0.277466	0.0305176	
0.213	-0.0216675	0.00640869	-0.278442	0.0311279	
0.214	-0.0134277	0.0128174	-0.279419	0.0317383	
0.215	-0.00244141	0.00488281	-0.280457	0.0323486	
0.216	0.00518799	0.00762939	-0.281433	0.0326538	
0.217	0.0140381	0.010376	-0.28241	0.0332642	
0.218	0.0140381	0.00701904	-0.283386	0.0338745	
0.219	0.0106812	0.0115967	-0.284302	0.0341797	
0.22	0.00518799	0.015564	-0.285217	0.03479	
0.221	0.00579834	0.0134277	-0.286133	0.0354004	
0.222	0.0146484	0.00701904	-0.287048	0.0357056	
0.223	0.0140381	0.00396729	-0.287964	0.0363159	
0.224	0.0134277	-0.00762939	-0.288879	0.0366211	
0.225	0.00640869	-0.0143433	-0.289795	0.0372314	
0.226	0.00213623	-0.00518799	-0.290771	0.0375366	
0.227	-0.00335693	0.0012207	-0.291687	0.0378418	
0.228	-0.00274658	-0.00213623	-0.292542	0.0384521	
0.229	-0.000610352	-0.00335693	-0.293457	0.0387573	
0.23	0.00183105	-0.0109863	-0.294312	0.0390625	
0.231	0.00396729	-0.00366211	-0.295166	0.0396729	
0.232	0.00244141	0.000305176	-0.296021	0.039978	
0.233	0.00366211	0.000915527	-0.296875	0.0402832	
0.234	0.00152588	0.00335693	-0.297729	0.0408936	
0.235	0.000610352	0.00427246	-0.298584	0.0411987	
0.236	0.00396729	0.00183105	-0.2995	0.0415039	
0.237	0.0125122	0.00213623	-0.300354	0.0418091	
0.238	0.0158691	0.00274658	-0.30127	0.0424194	
0.239	0.0198364	0.00305176	-0.302124	0.0427246	
0.24	0.012207	0.00671387	-0.302979	0.0430298	
0.241	0.00671387	0.00549316	-0.303894	0.043335	
0.242	-0.00213623	0.00396729	-0.30481	0.0436401	
0.243	-0.0128174	0.00366211	-0.305786	0.0439453	
0.244	-0.0228882	0.00396729	-0.306763	0.0442505	
0.245	-0.0222778	0.00793457	-0.3078	0.0445557	
0.246	-0.0292969	0.012207	-0.308777	0.0448608	
0.247	-0.0369263	0.00946045	-0.309814	0.045166	
0.248	-0.0296021	0.00518799	-0.310791	0.0454712	
0.249	-0.0228882	0.00244141	-0.311768	0.0457764	
0.25	-0.0161743	-0.00152588	-0.312744	0.0457764	
0.251	-0.00946045	-0.000915527	-0.313721	0.0460815	
0.252	-0.00244141	0.00244141	-0.314697	0.0463867	
0.253	0.00946045	0.00457764	-0.315674	0.0466919	
0.254	0.0170898	0.00518799	-0.31665	0.0469971	
0.255	0.0177002	0.00427246	-0.317688	0.0473022	
0.256	0.0231934	0.00366211	-0.318665	0.0476074	
0.257	0.0228882	0.00457764	-0.319641	0.0479126	
0.258	0.00701904	0.00427246	-0.320557	0.0482178	
0.259	-0.00793457	0.00457764	-0.321411	0.0485229	
0.26	-0.0216675	0.00427246	-0.322327	0.0488281	
0.261	-0.0244141	0.00793457	-0.32312	0.0488281	
0.262	-0.0167847	0.00640869	-0.323975	0.0491333	
0.263	-0.00518799	0.00274658	-0.324829	0.0494385	
0.264	0.00274658	-0.00305176	-0.325684	0.0497437	
0.265	0.000915527	0.00244141	-0.326538	0.0500488	
0.266	0.00305176	0.00457764	-0.327393	0.050354	
0.267	0.00640869	-0.00152588	-0.328186	0.0506592	
0.268	-0.000305176	0.000915527	-0.328979	0.0509644	
0.269	-0.00457764	0.00183105	-0.329712	0.0512695	
0.27	-0.00396729	0.0012207	-0.330444	0.0512695	
0.271	-0.000305176	0.000305176	-0.331116	0.0515747	
0.272	0.000610352	0.00366211	-0.331787	0.0518799	
0.273	0.00244141	0.00305176	-0.332458	0.0521851	
0.274	0.0167847	0.00335693	-0.333191	0.0524902	
0.275	0.0195312	0	-0.333862	0.0524902	
0.276	0.0158691	0	-0.334595	0.0527954	
0.277	0.0134277	0.00305176	-0.335266	0.0531006	
0.278	0.00854492	0.00610352	-0.335938	0.0534058	
0.279	0.00640869	0.00579834	-0.336548	0.0537109	
0.28	0.00488281	0.00549316	-0.337158	0.0537109	
0.281	0.00823975	0.00366211	-0.337708	0.0540161	
0.282	0.00823975	0.0012207	-0.338318	0.0543213	
0.283	0.00579834	-0.00305176	-0.338928	0.0543213	
0.284	0.00244141	-0.0012207	-0.339539	0.0546265	
0.285	-0.00152588	0.00274658	-0.340149	0.0549316	
0.286	-0.00549316	0.000915527	-0.340759	0.0549316	
0.287	-0.00976562	-0.00244141	-0.34137	0.0552368	
0.288	-0.00946045	-0.00640869	-0.34198	0.055542	
0.289	-0.00823975	-0.00640869	-0.342529	0.055542	
0.29	-0.00549316	0.00396729	-0.343079	0.0558472	
0.291	-0.00610352	0.00976562	-0.343628	0.0561523	
0.292	-0.0088501	0.0100708	-0.344177	0.0561523	
0.293	-0.0109863	0.015564	-0.344788	0.0564575	
0.294	-0.0109863	0.020752	-0.345398	0.0564575	
0.295	-0.00518799	0.0195312	-0.345947	0.0567627	
0.296	0.000305176	0.0177002	-0.346558	0.0570679	
0.297	-0.000305176	0.0100708	-0.347107	0.0570679	
0.298	-0.000305176	0.00488281	-0.347656	0.057373	
0.299	0.00427246	0.00244141	-0.348145	0.0576782	
0.3	-0.00549316	-0.000305176	-0.348633	0.0576782	
0.301	-0.0198364	0.0012207	-0.34906	0.0579834	
0.302	-0.0332642	0.00366211	-0.349487	0.0582886	
0.303	-0.0442505	0.00823975	-0.349854	0.0582886	
0.304	-0.0463867	0.00762939	-0.350281	0.0585938	
0.305	-0.0317383	0.0131226	-0.350647	0.0588989	
0.306	-0.0128174	0.0152588	-0.350952	0.0588989	
0.307	0.0088501	0.0134277	-0.351257	0.0592041	
0.308	0.0158691	0.00701904	-0.35144	0.0595093	
0.309	0.032959	0.000610352	-0.351562	0.0595093	
0.31	0.0439453	-0.000915527	-0.351624	0.0598145	
0.311	0.0390625	-0.0088501	-0.351562	0.0601196	
0.312	0.0308228	-0.0109863	-0.351501	0.0601196	
0.313	0.0228882	-0.00579834	-0.351379	0.0604248	
0.314	0.017395	-0.00427246	-0.351135	0.06073	
0.315	0.00549316	-0.00335693	-0.350891	0.06073	
0.316	-0.00457764	0	-0.350525	0.0610352	
0.317	-0.0088501	-0.000915527	-0.350098	0.0613403	
0.318	-0.010376	0.000305176	-0.349548	0.0613403	
0.319	-0.00610352	0.00183105	-0.348877	0.0616455	
0.32	-0.00335693	-0.000305176	-0.348083	0.0619507	
0.321	-0.00549316	0.000915527	-0.347168	0.0619507	
0.322	-0.00305176	0.000915527	-0.346252	0.0622559	
0.323	-0.00244141	0.00183105	-0.345215	0.062561	
0.324	-0.000610352	0.00488281	-0.344055	0.0628662	
0.325	0.000305176	-0.000305176	-0.342834	0.0628662	
0.326	0.00305176	-0.00213623	-0.341553	0.0631714	
0.327	-0.00305176	0.00244141	-0.340149	0.0634766	
0.328	-0.00366211	-0.000610352	-0.338623	0.0637817	
0.329	-0.00762939	-0.000305176	-0.336975	0.0637817	
0.33	-0.012207	-0.0012207	-0.335266	0.0640869	
0.331	-0.0186157	-0.000305176	-0.333435	0.0643921	
0.332	-0.0192261	-0.0012207	-0.331482	0.0646973	
0.333	-0.0137329	-0.00366211	-0.329468	0.0650024	
0.334	-0.00946045	-0.00152588	-0.327393	0.0653076	
0.335	-0.000915527	0.00152588	-0.325256	0.0653076	
0.336	-0.0012207	-0.000305176	-0.322998	0.0656128	
0.337	-0.00274658	-0.00213623	-0.320618	0.065918	
0.338	0.00335693	-0.00366211	-0.318115	0.0662231	
0.339	0.00823975	-0.00274658	-0.315552	0.0665283	
0.34	0.00610352	-0.00152588	-0.312805	0.0668335	
0.341	0.00518799	-0.00274658	-0.309998	0.0671387	
0.342	0.00701904	-0.00793457	-0.307129	0.0674438	
0.343	0.0112915	-0.00244141	-0.304077	0.067749	
0.344	0.00305176	0.000610352	-0.301025	0.0680542	
0.345	0.00183105	-0.00427246	-0.297852	0.0683594	
0.346	-0.0012207	-0.00518799	-0.294556	0.0686646	
0.347	-0.0100708	0.000610352	-0.291199	0.0692749	
0.348	-0.0137329	0.00366211	-0.287659	0.0695801	
0.349	-0.0164795	0.00366211	-0.283997	0.0698853	
0.35	-0.017395	0.00244141	-0.280273	0.0701904	
0.351	-0.022583	0.00579834	-0.276367	0.0708008	
0.352	-0.0259399	0.00671387	-0.2724	0.071106	
