live.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.148	-0.0012207	0.00152588	0.0236206	-0.111694	
0.149	0.00183105	0.00152588	0.0241089	-0.111694	
0.15	-0.000305176	0.00305176	0.0245972	-0.111694	
0.151	0.000610352	0	0.0250854	-0.111694	
0.152	0.00610352	-0.0012207	0.0256348	-0.111694	
0.153	0.00488281	-0.00183105	0.0262451	-0.111694	
0.154	0.000610352	-0.00183105	0.0269165	-0.111694	
0.155	-0.00152588	0.00488281	0.0275879	-0.111694	
0.156	0.00244141	0.0158691	0.0283203	-0.111389	
0.157	-0.00427246	0.0088501	0.0290527	-0.111389	
0.158	-0.00701904	-0.00244141	0.0298462	-0.111389	
0.159	-0.00579834	-0.00274658	0.0306396	-0.111389	
0.16	-0.00732422	-0.00183105	0.0314331	-0.111389	
0.161	-0.000305176	-0.00488281	0.0322266	-0.111389	
0.162	0.00244141	-0.00549316	0.0330811	-0.111389	
0.163	0.00732422	-0.00366211	0.0339355	-0.111389	
0.164	0.00640869	0.00366211	0.0348511	-0.111084	
0.165	0.000610352	0.00701904	0.0357666	-0.111084	
0.166	-0.0012207	0.0125122	0.0366821	-0.111084	
0.167	0.00274658	0.00854492	0.0376587	-0.111084	
0.168	0.00640869	-0.00946045	0.0385742	-0.111084	
0.169	0.00549316	-0.00701904	0.0395508	-0.111084	
0.17	0.000610352	-0.00732422	0.0405273	-0.110779	
0.171	-0.0012207	-0.00640869	0.0414429	-0.110779	
0.172	-0.00244141	-0.00762939	0.0424194	-0.110779	
0.173	0.00457764	-0.00396729	0.043396	-0.110779	
0.174	0.000305176	-0.00427246	0.0444336	-0.110779	
0.175	-0.0012207	-0.000610352	0.0454102	-0.110779	
0.176	-0.0112915	-0.00518799	0.0464478	-0.110779	
0.177	-0.0143433	-0.00305176	0.0475464	-0.110779	
0.178	-0.00823975	0	0.048584	-0.110779	
0.179	-0.00183105	0.00335693	0.0496216	-0.110779	
0.18	-0.00396729	0.00488281	0.0506592	-0.110779	
0.181	-0.00946045	0.00244141	0.0516968	-0.110779	
0.182	-0.0134277	0.00335693	0.0527954	-0.110474	
0.183	-0.00762939	0.00244141	0.053833	-0.110474	
0.184	-0.000610352	0.00701904	0.0548706	-0.110474	
0.185	-0.00213623	0.00732422	0.0559692	-0.110474	
0.186	-0.00183105	-0.00152588	0.0570679	-0.110474	
0.187	-0.00762939	-0.0088501	0.0581665	-0.110474	
0.188	-0.00427246	-0.00335693	0.0592041	-0.110474	
0.189	-0.00213623	-0.000610352	0.0603027	-0.110168	
0.19	-0.0012207	0	0.0614014	-0.110168	
