klasik.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.224	-0.0149536	-0.00549316	-0.0698853	0.119019	
0.225	-0.00610352	-0.0088501	-0.0715942	0.119019	
0.226	0.00152588	-0.00549316	-0.0732422	0.119019	
0.227	-0.00152588	-0.00549316	-0.0749512	0.118713	
0.228	-0.00518799	-0.00549316	-0.0765991	0.118713	
0.229	-0.0100708	-0.00610352	-0.0782471	0.118408	
0.23	-0.012207	-0.00335693	-0.079895	0.118408	
0.231	0.00274658	0.0131226	-0.0814819	0.118408	
0.232	0.0283813	0.0302124	-0.0831299	0.118103	
0.233	0.0241089	0.020752	-0.0847778	0.118103	
0.234	-0.00946045	-0.0250244	-0.0864258	0.118103	
0.235	-0.0100708	-0.00946045	-0.0880737	0.117798	
0.236	-0.0180054	-0.00244141	-0.0897217	0.117798	
0.237	-0.015564	-0.0247192	-0.0913086	0.117798	
0.238	0.00213623	0.0183105	-0.0929565	0.117798	
0.239	-0.00823975	0.0244141	-0.0946045	0.117493	
0.24	-0.00854492	0.0131226	-0.0962524	0.117493	
0.241	0.00305176	0.00152588	-0.0979614	0.117493	
0.242	-0.0149536	-0.0143433	-0.0996094	0.117188	
0.243	-0.0192261	0.017395	-0.101318	0.117188	
0.244	-0.000610352	0.0143433	-0.102966	0.117188	
0.245	0.0222778	0.0012207	-0.104614	0.117188	
0.246	0.0201416	-0.00915527	-0.106262	0.117188	
0.247	-0.00701904	-0.00976562	-0.107971	0.116882	
0.248	-0.00427246	-0.00244141	-0.109619	0.116882	
0.249	0.00793457	0.0161743	-0.111267	0.116882	
0.25	0.0140381	0.0222778	-0.112976	0.116882	
0.251	0.0216675	0.00701904	-0.114624	0.116882	
0.252	-0.00579834	-0.00488281	-0.116272	0.116577	
0.253	-0.00823975	0.000610352	-0.11792	0.116577	
0.254	-0.0158691	-0.0170898	-0.119568	0.116577	
0.255	-0.00701904	-0.00366211	-0.121155	0.116577	
0.256	-0.00732422	-0.00549316	-0.122742	0.116577	
0.257	-0.00427246	-0.00762939	-0.124329	0.116272	
0.258	0.0106812	0.00366211	-0.125977	0.116272	
0.259	0.0088501	-0.00793457	-0.127563	0.116272	
0.26	0.00549316	-0.00854492	-0.12915	0.115967	
0.261	0.000610352	-0.0146484	-0.130737	0.115967	
0.262	-0.00610352	0.00396729	-0.132385	0.115967	
0.263	0.00854492	0.0106812	-0.133972	0.115662	
0.264	0.00701904	-0.00610352	-0.135498	0.115662	
