hak.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.134	-0.0161743	-0.00152588	-0.282715	-0.0131226	
0.135	-0.0137329	0	-0.282959	-0.0128174	
0.136	-0.0115967	0.000610352	-0.283264	-0.0128174	
0.137	-0.00915527	-0.000305176	-0.283569	-0.0125122	
0.138	0.00244141	-0.000305176	-0.283813	-0.012207	
0.139	0.00640869	-0.00213623	-0.28418	-0.0119019	
0.14	-0.00457764	-0.0012207	-0.284485	-0.0119019	
0.141	-0.00854492	-0.00335693	-0.284851	-0.0115967	
0.142	-0.0161743	-0.00732422	-0.285156	-0.0112915	
0.143	-0.00701904	-0.00518799	-0.285522	-0.0112915	
0.144	-0.00427246	-0.00610352	-0.285889	-0.0109863	
0.145	-0.00488281	-0.000915527	-0.286255	-0.0109863	
0.146	-0.00946045	0.00335693	-0.286621	-0.0106812	
0.147	-0.0186157	0.00183105	-0.287048	-0.010376	
0.148	-0.0338745	-0.000305176	-0.287476	-0.010376	
0.149	-0.0314331	-0.00244141	-0.287903	-0.0100708	
0.15	-0.0259399	-0.000915527	-0.288391	-0.0100708	
0.151	-0.00823975	0.00213623	-0.28894	-0.00976562	
0.152	-0.00854492	0.00457764	-0.28949	-0.00946045	
0.153	-0.0158691	0.000610352	-0.290039	-0.00946045	
0.154	-0.022583	-0.00579834	-0.290649	-0.00915527	
0.155	-0.0280762	-0.00366211	-0.29126	-0.0088501	
0.156	-0.0250244	-0.00152588	-0.29187	-0.0088501	
0.157	-0.0292969	0.00335693	-0.292542	-0.00854492	
0.158	-0.0292969	0.00488281	-0.293213	-0.00823975	
0.159	-0.0317383	0.00244141	-0.293945	-0.00823975	
0.16	-0.0274658	0.00366211	-0.294739	-0.00793457	
0.161	-0.0216675	0.00518799	-0.295532	-0.00762939	
0.162	-0.0158691	0.00854492	-0.296387	-0.00762939	
0.163	-0.017395	0.00762939	-0.297241	-0.00732422	
0.164	-0.0195312	0.000610352	-0.298096	-0.00701904	
0.165	-0.022583	0.00244141	-0.299011	-0.00701904	
0.166	-0.0204468	0.00549316	-0.299927	-0.00671387	
0.167	-0.0247192	0.000305176	-0.300903	-0.00640869	
0.168	-0.0271606	0.000610352	-0.30188	-0.00610352	
0.169	-0.0268555	-0.000305176	-0.302856	-0.00610352	
0.17	-0.0180054	0.00305176	-0.303894	-0.00579834	
0.171	-0.0119019	0.00274658	-0.304932	-0.00549316	
0.172	-0.0268555	-0.00579834	-0.305969	-0.00549316	
0.173	-0.0183105	-0.00213623	-0.307007	-0.00518799	
0.174	-0.0119019	0	-0.308044	-0.00488281	
0.175	-0.00915527	0.00335693	-0.309082	-0.00457764	
0.176	-0.00854492	0.00152588	-0.31012	-0.00457764	
0.177	-0.00762939	-0.000305176	-0.311218	-0.00427246	
0.178	-0.0146484	0.000305176	-0.312256	-0.00396729	
0.179	-0.00854492	0.00335693	-0.313293	-0.00366211	
0.18	-0.0134277	0.00518799	-0.314392	-0.00366211	
0.181	-0.0192261	0.00579834	-0.31543	-0.00335693	
0.182	-0.022583	-0.00305176	-0.316528	-0.00305176	
0.183	-0.00915527	-0.00274658	-0.317566	-0.00305176	
0.184	-0.00183105	-0.00366211	-0.318665	-0.00274658	
0.185	0.00793457	0.000305176	-0.319702	-0.00244141	
0.186	-0.00335693	-0.000610352	-0.320801	-0.00244141	
0.187	-0.0201416	-0.00396729	-0.321899	-0.00213623	
0.188	-0.017395	-0.00244141	-0.322998	-0.00183105	
0.189	-0.0161743	-0.00305176	-0.324158	-0.00183105	
0.19	-0.0180054	0.000305176	-0.325317	-0.00152588	
0.191	-0.00701904	0.00366211	-0.326477	-0.00152588	
0.192	-0.0100708	0.00549316	-0.327698	-0.00152588	
0.193	-0.0161743	0.00701904	-0.328918	-0.0012207	
0.194	-0.0259399	0.00183105	-0.330139	-0.0012207	
0.195	-0.0280762	0.00366211	-0.33136	-0.000915527	
0.196	-0.022583	0.00579834	-0.332642	-0.000915527	
0.197	-0.0167847	0.00488281	-0.333984	-0.000915527	
0.198	-0.0177002	0.00427246	-0.335327	-0.000610352	
0.199	-0.0177002	0.00640869	-0.33667	-0.000610352	
0.2	-0.00671387	0.00640869	-0.338135	-0.000610352	
0.201	-0.0198364	0.00305176	-0.339539	-0.000305176	
0.202	-0.0271606	0.00274658	-0.341003	-0.000305176	
0.203	-0.0241089	0.00366211	-0.342468	-0.000305176	
0.204	-0.0280762	0.00366211	-0.343933	-0.000305176	
0.205	-0.0177002	0.00366211	-0.345398	0	
0.206	-0.00762939	-0.000305176	-0.346924	0	
0.207	-0.00518799	0	-0.34845	0	
0.208	-0.00793457	0.00610352	-0.349976	0	
0.209	-0.0143433	0.00335693	-0.351562	0	
0.21	-0.0164795	0.00213623	-0.353149	0.000305176	
0.211	-0.0198364	0.000305176	-0.354736	0.000305176	
0.212	-0.0201416	0.000305176	-0.356323	0.000305176	
0.213	-0.0131226	0.0012207	-0.35791	0.000305176	
0.214	-0.00396729	0.00305176	-0.359558	0.000305176	
0.215	0.000305176	-0.000915527	-0.361206	0.000610352	
0.216	-0.00762939	0	-0.362854	0.000610352	
0.217	-0.0088501	0.00427246	-0.364502	0.000610352	
0.218	-0.00457764	0.00427246	-0.366211	0.000610352	
0.219	-0.0134277	0.00610352	-0.367859	0.000610352	
0.22	-0.0216675	0.00915527	-0.369568	0.000610352	
0.221	-0.012207	0.0125122	-0.371277	0.000610352	
0.222	-0.0332642	0.00793457	-0.373047	0.000610352	
0.223	-0.0402832	0.0131226	-0.374756	0.000915527	
0.224	-0.0228882	0.0158691	-0.376465	0.000915527	
0.225	-0.0152588	0.0198364	-0.378235	0.000915527	
0.226	-0.0305176	0.00305176	-0.380005	0.000915527	
0.227	-0.0170898	-0.00976562	-0.381775	0.000915527	
0.228	-0.00701904	-0.0109863	-0.383545	0.000915527	
0.229	-0.00946045	-0.010376	-0.385376	0.0012207	
0.23	-0.0100708	-0.0149536	-0.387207	0.0012207	
0.231	-0.000915527	-0.0131226	-0.389038	0.0012207	
0.232	-0.00823975	-0.0115967	-0.390869	0.0012207	
0.233	-0.0143433	-0.00549316	-0.392761	0.00152588	
0.234	-0.0238037	-0.00274658	-0.394653	0.00152588	
0.235	-0.0186157	-0.00244141	-0.396545	0.00152588	
0.236	-0.0109863	-0.00518799	-0.398438	0.00183105	
0.237	-0.00579834	-0.0109863	-0.40033	0.00183105	
0.238	0.000305176	-0.0167847	-0.402283	0.00183105	
0.239	0.00244141	-0.0222778	-0.404236	0.00213623	
0.24	-0.00274658	-0.0164795	-0.40625	0.00213623	
0.241	-0.00854492	-0.00976562	-0.408203	0.00213623	
0.242	-0.00732422	-0.00946045	-0.410217	0.00244141	
0.243	-0.00610352	-0.00793457	-0.412231	0.00244141	
0.244	-0.000610352	-0.010376	-0.414246	0.00244141	
0.245	0.00427246	-0.0167847	-0.41626	0.00274658	
0.246	0.00152588	-0.0192261	-0.418213	0.00274658	
0.247	-0.00549316	-0.0204468	-0.420227	0.00274658	
0.248	-0.0012207	-0.022583	-0.422241	0.00274658	
0.249	-0.00518799	-0.0216675	-0.424255	0.00305176	
0.25	-0.00335693	-0.0146484	-0.42627	0.00305176	
0.251	-0.00640869	-0.0137329	-0.428284	0.00305176	
0.252	-0.0146484	-0.012207	-0.430237	0.00335693	
0.253	-0.0241089	-0.0128174	-0.43219	0.00335693	
0.254	-0.010376	-0.0100708	-0.434082	0.00335693	
0.255	0.00305176	-0.0161743	-0.435913	0.00366211	
0.256	-0.0180054	-0.0216675	-0.437805	0.00366211	
0.257	-0.012207	-0.0167847	-0.439636	0.00366211	
0.258	-0.000305176	-0.0149536	-0.441467	0.00396729	
0.259	-0.00610352	-0.0152588	-0.443298	0.00396729	
0.26	-0.00488281	-0.0146484	-0.445068	0.00396729	
0.261	-0.00976562	-0.0128174	-0.446899	0.00427246	
0.262	-0.00213623	-0.0137329	-0.448608	0.00427246	
